"","GSM6206942","GSM6206943","GSM6206944","GSM6206945","GSM6206946","GSM6206947","GSM6206948","GSM6206949","GSM6206950","GSM6206951","GSM6206952","GSM6206953","GSM6206954","GSM6206955","GSM6206956","GSM6206957","GSM6206958","GSM6206959","GSM6206960","GSM6206961","GSM6206962","GSM6206963"
"lnc-ANO5-2",0.0512449456770187,0.626278657661189,-0.233626949751943,-0.191131265569522,0.539193780634226,0.937167829443386,-0.580167404693431,0.0551428391582832,-0.679115517652038,-1.22662765297647,0.661228433620132,-0.38840702843105,1.08650444784943,0.166406151306641,0.206875501631539,0.0819149967553741,-0.0792053643234301,-0.171803271099227,-0.0996070079069798,0.862051774830026,-0.158731635256497,-0.0858858371018332
"lnc-ANP32A-1",0.398577076300794,0.774208047026986,0.187641757500923,1.11755574062585,0.159506807050457,0.39050162373933,-0.185723533270395,0.262723778624128,-0.119798850470581,-0.0797711243785979,0.257019305629541,-0.0993278623491703,-0.271191194515864,0.255642994029904,0.151827254451883,0.0896709614421618,0.276608095477306,0.12718166809002,0.400460330044243,-0.0124616331110045,0.191693524446158,0.297619449082977
"lnc-ANP32D-1",0.372940820075692,0.953152860613165,0.0954224639907243,-0.222398495680997,-0.0892654550254975,0.504748999727374,0.00140487896252903,0.708029748379046,-0.461474387239577,-0.532761226218539,0.056834014807984,-0.054890080219644,-0.0859549594402421,0.0596431309185725,0.248615173623105,0.193115516613025,0.106026442753056,0.795823834938232,-0.00160433773932602,-0.311578852781929,0.124742255398523,0.173504699469372
"lnc-ANP32E-1",0.231969408363287,0.760088781000307,0.167716019179554,0.165529321251526,0.179629081812084,0.481743122927974,-0.146867866552629,0.208064979172546,-0.0906049962605733,-0.279782109434209,-0.248590346081289,-0.098459047128502,-0.170362326879112,0.19609625205431,0.154838566172416,0.119440211374588,0.200862572988302,0.1736878646609,0.344312609891421,-0.0676449634216971,0.0802686829831751,0.209525599298991
"lnc-ANTXR2-1",1.09404439787788,0.500092906801685,1.13030597823991,-0.174036192862445,-0.105101783767548,0.667892422631142,-0.220313812127489,0.0159286500992021,-0.462296305194192,0.939538559071079,-0.443045786009252,-0.225906718532462,0.191991762696846,0.0338138639088673,0.0143813753734099,0.015721056422545,-0.0571449341508238,-0.0462393603437728,0.0270581905713664,-0.295813085139617,-0.0855694449793998,0.0565002840898516
"lnc-ANTXRL-1",0.392285605148201,0.667768928707524,0.0734073866307928,0.0884044243064879,-0.00983218330373257,0.195149136729039,-0.261969462560368,0.133847910604993,-0.161880994741006,-0.788498330697575,-0.436754124021758,-0.198235477304922,0.53889859029019,0.180626577121546,-0.140396622884086,-0.195303303543238,0.326888797596468,0.0592961101625353,0.31179032112716,0.00855327031815024,0.103137170551626,0.23818255731211
"lnc-ANXA1-1",0.485798621555335,0.571109101642142,0.637256156972572,0.160534105984515,0.655465372210473,0.271122561954078,-0.0561980647233403,-0.0471090646636104,-0.0663464215252961,-0.243968106660056,-0.177443644781752,-0.460169671553426,0.84625195707085,-0.0287523856093611,-0.0874527391074151,0.4476638341868,0.19053537196339,0.0445921929564478,0.280326595826472,-0.183680110825717,0.303369665318006,0.225902306500525
"lnc-ANXA1-2",1.24006448066211,1.03132309557428,0.348306481470355,0.425214091103108,-0.356523510329055,0.118883586928524,0.497683145058854,-0.168458451742237,0.492132584085141,-1.34812517013268,-0.98576727956188,0.464902941966817,0.658096994061389,-0.153292790691029,-0.30229753584528,0.43654770087738,-0.0555664576757951,-0.278678277814686,-0.0465542497844232,0.284990254244268,0.797093072839972,0.432483439764827
"lnc-ANXA1-4",0.318574003901632,1.94094564343077,-0.00643277541256314,0.128901431080294,-0.0396605950440857,0.220473480533376,0.0374416612839864,0.704109068112154,-0.230562984173176,-0.365027444491702,-0.248760594989596,-0.414110905733876,1.50673508025578,0.00104755814686609,1.04047060626108,-0.0835606604382382,0.890016185572075,-0.0341645297588397,0.261452581368712,0.0189378148809872,0.115389197807174,0.13694980072641
"lnc-ANXA5-1",1.10794661886914,0.629861810499666,-0.00790300515424904,-0.0370674809165161,0.00783280631045232,0.324467435561441,0.449693370094915,1.25296269440949,-0.341825800655633,-0.709520184254288,-0.426810486655284,-0.211892742394927,1.72615474216191,0.136505921871009,0.0862857742451612,-0.0158369218667561,0.0994955767693809,-0.0767122474120276,0.197000472442297,-0.214546994291973,0.08817021569177,0.144498982784159
"lnc-AP000679.2.1-1",0.275708669561059,0.278062551183056,0.416418588530918,0.138384240165179,0.49477208808681,0.372999831937725,0.406497161303089,0.515280193718603,0.507663510853265,0.358536840821608,0.14439777232388,0.129108737221709,0.553613708226763,-0.996940748001534,-0.273414925333987,0.043013254547758,-0.151986615557294,-0.303690282747859,-0.233626949751943,-1.28190558105371,-0.568183386148522,-0.291743975085912
"lnc-AP000679.2.1-2",0.892333147872425,1.10570826546862,0.94277939552027,-0.151836430918404,0.115521289577032,0.779189514408711,0.4543942251681,0.599385869572715,0.809585395377852,0.00738255636341285,-0.0522626631873437,-0.680990332216387,-0.76872517617983,-0.0694665685601957,-0.270180048795859,0.00536619138106102,0.0104645768427541,-0.23950270598326,0.0194335939487449,0.447186691079624,-0.147874211963639,-0.0638280742950079
"lnc-AP000783.1.1-2",0.27170610189678,0.966216628502344,0.157631056284678,0.1743438523214,0.0808677089477284,0.411078415924897,-0.23239658534682,0.266170064297834,-0.13053173149342,-0.468950504645359,-0.329516251166062,-0.0996070079069798,-0.207062915856458,0.399272612418258,0.188181579917482,0.0828064418012068,0.371568902771447,0.136718438138797,0.38630264811375,-0.0368593999226222,0.114838929823132,0.243599163436894
"lnc-AP000790.1-2",0.387142879070992,0.631898222466258,-0.0436079638417551,-0.0253737509214113,-0.0942480586193158,0.223666837688013,0.688085404374617,0.14525343893533,-0.272229540000654,-0.993265774181426,-0.571171451500544,-0.19984241019091,0.751842646095681,0.154565192602702,-0.0905708441013761,-0.115741501084073,0.191390484380539,-0.0382707069685326,0.204834492060216,-0.0799947854589786,0.0511430130611964,0.17073630090109
"lnc-AP001496.1-10",0.252786240193567,1.09227810434975,0.282301878699628,0.249102942397745,0.0288256954581294,0.985489393281287,0.137849912777179,-0.753849833939143,0.178341875429007,0.216685730302395,0.247726831291981,0.544824616361011,0.391183397684946,0.27247765043549,-0.31260414124595,0.374860742625951,-0.813667019883515,-0.444587488351364,-0.875858726702088,-1.19837508893767,-0.449115071465583,-0.377514322176213
"lnc-AP001496.1-11",0.545419868041408,1.02781541898619,0.108331584626143,0.0599355628700065,0.0106921355249034,0.595141905041,0.712203073682896,0.2415529211449,-0.091552042871176,-0.286336938851088,-0.220979783540178,-0.0824919293077414,-0.110927494965233,0.276193788524115,0.224135017092525,0.161847647847341,0.291198621221507,0.161070032154271,0.305893490691558,-0.126331469176459,0.194425825630085,0.575421296787991
"lnc-AP001496.1-12",0.212120052627871,0.771269895694887,0.129033477203188,0.154530241580347,0.095658818869128,0.536103333565283,-0.245053420305329,0.183153359406684,-0.199268992173651,-0.39378344313091,-0.38892454467098,-0.191910222697003,-0.172885757360423,0.331601140072402,0.2097888360946,0.059813492837417,0.263958087423475,0.117201780928073,0.222943984536962,-0.167968690189042,0.0309098948634772,0.156221487244473
"lnc-AP001496.1-6",0.381722048036014,0.630561457034771,-0.116670981712876,-0.0567844813460752,1.09259054391178,0.903309511036369,0.0171354798382019,-0.0320166560774323,-0.195498090451094,-0.329012629623356,-0.317826997822004,-0.431207480319574,0.793856969193629,-0.0532256679731837,1.22894332603604,-0.114026052126942,1.18909629490613,-0.0783793367750923,0.159735097064538,-0.381518591465328,1.41133226292919,0.118936762358192
"lnc-AP001496.1-7",1.03866379762593,0.660588000304869,-0.303460997903573,0.360623042397841,0.866675447112499,1.46350798814539,-0.18175311224141,1.02148671056841,-0.81498402739293,0.0658075908846261,-0.0738623247778892,0.287837254631211,1.48145285807467,-0.0617529357506435,0.104888270944244,0.702616454504512,0.947507834146288,-0.362203765737082,-0.205255688326639,-0.769560204384744,-0.160281490727049,-0.138968346338849
"lnc-AP001496.1-8",0.577805610961471,0.998101538881487,0.0961105934895179,0.0672948777219392,-0.0105132810629012,0.560551743667462,-0.000656200223265203,0.26913694783993,-0.0987037564170428,-0.317343887706868,-0.2296951251962,-0.0634177216333887,0.43628038737311,0.303044309026483,0.209352241153106,0.19519801247265,1.37708380001114,0.117007534772881,0.252103400847373,-0.123337366289113,0.165035728609473,0.249312612378491
"lnc-AP001496.1-9",1.0971008428932,0.393455742473132,-0.0979398423686784,-0.0748389517606241,0.0519494973369111,0.139384766519494,-0.543378969728499,0.64011006350654,-0.416934022595182,-1.1319039929238,-0.781454506850125,-0.581051551225446,2.06875436804576,-0.11542800204055,-0.193970220197824,0.751409409937742,0.0694854080419223,-0.0641373912280796,0.182797849137603,0.814879069186794,-0.00283703594491154,0.113844325258474
"lnc-AP001793.1-1",0.917674414960787,0.183336062459559,-0.962111663555196,-0.691521136572639,-0.487250666656231,-0.132711567419322,-0.727764008885906,0.981791353275239,1.3107156722648,1.26700975154743,-5.20288246862503,-2.26387851075949,0.547260955109133,-1.02296814502157,1.17899474454282,-1.42290278833869,0.435581833384745,-0.677735332845322,-0.6793586933029,0.678679413158998,-0.59599528802492,0.45861900802515
"lnc-AP002414.1.1-1",0.303044309026483,0.635483638709418,0.162851273585387,0.171917496421493,0.182588917557888,0.240670885193825,0.130316677911145,0.161363952272814,-0.12489670675235,-0.647242804166156,-0.404164850007069,-0.204658972289355,-0.472123569994588,0.137351363980194,-0.0410388224050012,-0.126251951543602,0.335254139226325,0.1637900905238,0.42502733457195,0.0135863298344704,0.715911036796173,0.292694844487258
"lnc-AP002478.1-2",0.606426076748253,1.06638242864332,0.170579220297346,0.205613381711188,0.0713719108649025,0.545350589986594,0.0204038968166487,0.267631845402449,-0.0179760073033424,-0.236487954909191,-0.163459045673159,-0.0717818084983992,-0.169918054111888,0.29357681100514,0.165653456259683,0.13694980072641,0.339897735877063,0.173370564114987,0.817516663121651,-0.0407745448305132,1.24893732549466,0.296369139883218
"lnc-AP1G1-1",0.166023534420433,1.73216709517251,1.43590532899263,0.462604152392772,-0.43387010584885,1.83728751976628,-0.964671255091803,-0.369877207206647,0.350551255123646,0.308632929790142,-2.00696989199417,0.429010552050145,-1.18783656266888,1.17400193627509,-0.52391627920553,1.12440319751624,0.38485839810268,-0.456945928508164,-0.259899206420953,-0.95974022137869,-0.373274452381169,-0.259212326101204
"lnc-AP1S2-1",0.596009624614084,0.325215443544676,-0.545065099388818,1.18828509229944,-0.631329011550932,0.0950291347070684,0.584289048824727,1.25981029846433,-1.18731117918337,0.292761362040765,-1.98467854479029,0.00867085002768047,-0.835956007280933,0.40728298414424,-0.305100811513697,-0.455250504324557,0.10875228886524,0.613629464154498,-0.379544031113645,-1.1469559518594,-0.355085731223611,0.486455599580771
"lnc-AP1S2-2",1.22142776715516,1.44889950184361,-1.13521679477183,2.14200010644862,-0.00395516237621591,-0.0599716177925201,-1.36190832330398,-1.08081874222934,0.509736728591191,1.39197277997866,-0.184509828463104,0.216046285566496,0.70886732987869,-1.14168638785598,-1.3367785357827,0.845248216721944,0.770318287091591,-0.593199987668531,-0.396840254192192,0.78863793683286,0.362292944739341,-0.526670883623388
"lnc-AP3M1-2",0.284815539890867,0.622461113448822,-0.234056069465412,-0.216589184530379,1.46056750517816,0.576633798833053,0.389001614036789,0.146752684861259,-0.630728180279914,-1.38214850314131,-0.885115848351257,-0.221048762696954,0.825912885535111,0.10350355634056,0.0707629668205314,0.00849028643145003,-0.111651496678696,-0.300633100881657,-0.0341970093682623,-0.514458342106589,-0.107679274712066,0.986793872917212
"lnc-AP3S1-3",1.17481676275261,0.44057290917922,0.000647282009514093,0.0866816131013403,-0.0238819393177027,1.61115372148249,-0.0166630898989314,-0.131430963072159,-0.109913694150423,-0.298018832069217,-0.214503889402882,-0.642977280217687,0.928684109757977,0.742867773974429,0.981791353275239,0.10010505496101,0.123341066137619,-0.0585647211368382,0.221170396718067,-0.228732406861312,0.0735915087137521,0.164703735339036
"lnc-AP3S1-5",1.59067652532883,0.864970708153596,-0.0592411898618775,0.747898875115057,-0.109995882285251,0.501091303261245,-0.0119224248003018,0.156873536033012,-0.193799280555148,-0.211846434138185,-0.334177591823837,-0.179555881694976,0.562230745635863,0.180930325131908,0.120708861127413,0.0573423642535095,0.164144281426163,0.0319961790443768,0.174869054261115,0.0550182225263803,0.10875228886524,0.150299533454084
"lnc-AP3S1-6",0.193029320141177,1.02037377506162,-0.0389790825255642,0.058577654010733,-0.078628067360673,0.466727004054703,-0.319169515636894,0.281319933156625,-0.286048612589704,-0.641575086273397,-0.481369308147122,-0.0828942423994317,-0.151986615557294,0.382575107885192,0.271035298563482,0.201949991894722,0.233596072905669,-0.0136994787761695,0.258787059984997,-0.247463563967551,0.0128345405115459,0.10694216688151
"lnc-AP4E1-1",0.201999177404032,0.669518280382632,0.0703833231031785,0.0849183562322582,0.00319315869430225,0.537742710674643,-0.239579093462191,0.162164682284989,0.0160621716093133,0.237842660224753,-0.390482842463472,-0.171122353697971,-0.191232806468003,0.258716832258384,0.154565192602702,0.824574793709267,0.16636941187168,0.00840634119849024,0.155279357541618,-0.175582860951452,-0.03412623732725,0.489222276216596
"lnc-AP4S1-1",0.561842999680493,0.788002626870202,0.208313705187664,0.240568125304333,0.139224765101611,0.365740614008091,0.186565650471382,0.122601851288834,0.0109996692124893,-0.195303303543238,-0.13053173149342,-0.262367757644197,-0.0618667597718423,0.195276129998615,0.0478043457244518,0.0134776425812259,0.313976961610712,0.151827254451883,0.428971821862679,-0.0344653407430802,0.194310471379064,0.32046160826124
"lnc-AP4S1-2",0.272937348587538,0.485238793257942,-0.0908805454806565,0.0328325444269748,-0.110775832813512,0.179145648841147,-0.313574687516557,-0.0941500140384882,-0.336303387727426,-0.493252571308234,-0.335456177911033,-0.503826146668765,-0.634566245286379,-0.0619953061328104,-0.135582266986254,0.65404159294634,0.12086272886548,0.59158255364376,0.19253178156229,0.696126296747653,0.0510432168236883,0.0684892402869989
"lnc-APBB1IP-1",0.325698204326831,0.450595632036238,-0.336455812231435,-0.257300357097046,-0.367346136733634,1.50215989981789,-0.737568417093373,1.24779061755468,1.25981029846433,-2.00533668252799,-1.3990703114091,0.793768063360419,0.426644176265225,0.00936146231643548,-0.1476784144141,1.71683905645089,-0.082034336820452,-0.314979181575499,-0.0970768677176153,-0.0657409530889156,1.60800597099171,1.35307169847663
"lnc-APBB1IP-2",0.385656523202432,0.336468005851737,-0.0898324416920938,-0.0417053064578816,0.425365188142551,0.110326342318476,1.25996706530791,-0.275269382423908,-0.345290339817315,0.668452436177723,-0.264006288105169,-0.853249939803113,-0.821958863998747,-0.253626834371363,-0.311644832895799,1.52627650635956,0.017173326524276,-0.0722127902553873,0.101112551981215,-0.377672685599204,0.935249907995926,0.162164682284989
"lnc-APC-4",0.244005283696727,0.738517518679144,1.13810790757124,-0.23367241176905,0.886038932175122,0.84679711145834,0.242400999269503,0.896693905858394,1.15280887589439,0.197172701147308,-1.0417650139542,0.0733470109994276,0.339897735877063,-0.0214289632401802,-0.200192713712256,-0.272596427160403,-0.105024038759115,-0.0881163239632792,1.09134951019916,0.058242241232755,-0.0505931355998542,-0.107908760644027
"lnc-APC-5",0.375067439285843,0.877519991593667,0.196960286258718,0.209550976278444,0.0985616463660966,0.37052118884819,-0.135386240633154,0.210800584649195,-0.0461534178553899,-0.275180039412183,-0.176054719966877,-0.149643338056652,-0.235860979641092,0.35302170192603,0.144101610990144,0.10300953457242,0.356316458410988,0.13047404124253,0.43524382004418,-0.0142415928519505,0.173115779427767,0.285997173777047
"lnc-APEX1-1",0.124586072584248,0.4759602640143,-0.209292678810384,-0.125520505221134,-0.253408302987204,0.143046735265849,0.632742880513145,-0.0877376959890169,1.00216886588998,-0.206330046539966,-0.775806939595691,-0.591522006005015,-0.615709047947386,0.833302992790169,-0.155260506794224,-0.248244124115447,0.0267082592423113,0.0274725669943682,0.0992859148026104,0.747474995467502,-0.1176575222213,-0.0568903244963081
"lnc-API5-1",1.0455505912421,0.758518793400843,-0.197797138911455,-0.137455694777899,-0.251892175659126,0.40109246044027,-0.0470477734273902,0.0347280611240633,0.25532613124127,-0.638221897242401,0.432782374948262,-0.338065959207203,0.949613838255883,0.0136804730291587,1.12174056049879,-0.102607040805729,0.0813386071334643,-0.101963490806078,0.0946190367198039,-0.43387010584885,-0.0168581375374068,0.00770353473789258
"lnc-API5-2",0.787609231036872,0.645133487147475,1.28624762441383,-0.0299041049215329,-0.107604309777608,0.233335632688762,0.765904400985318,0.842529399530288,-0.268922011018265,-0.957690177418308,-0.55523623718817,-0.194846581118728,-0.557893669557836,0.160221445647918,-0.0836506409562507,-0.101581693795561,0.181197487018454,-0.0448092383361915,0.194486507716915,-0.0919727351890697,0.154565192602702,0.165653456259683
"lnc-API5-4",0.257019305629541,0.637256156972572,0.797871912819548,0.0495902830766514,-0.112716165392311,0.246022308033816,-0.316144142321835,1.72041272281597,-0.326554515561436,-0.551026961767742,-0.362269432030565,-0.330261831343099,-0.482972665462739,0.0699886908826305,-0.0166630898989314,2.02678551806308,0.16007203221054,-0.0845808673360496,0.220986629690873,-0.256288407127179,0.0494836036986276,0.0708340138153489
"lnc-API5-5",1.03815673267839,0.41749048628388,0.239958942422789,1.14150364054193,-0.373565003105318,0.116817577789114,0.199308895547704,-0.150569055785029,-0.716391922001472,-1.71151326066586,1.00827982164726,-0.701962897291953,-0.703421962531887,-0.0646960076439878,0.618378015512263,1.77796193540032,0.618136588402613,-0.329993859699389,-0.0603093751276611,-0.651797346762595,-0.196570117328416,-0.148205285287496
"lnc-APIP-1",0.406683417197699,0.697500206553607,-0.0783793367750923,-0.0679458800623483,-0.142556067186973,0.297177793340269,0.145521467762147,0.18931189347679,-0.30862145212193,-0.939475346266305,-0.571646313170748,-0.158488886078714,0.974663537755555,0.197397548490055,0.0212364335281638,1.29659373511066,0.108817837607519,-0.0854770501931409,0.154838566172416,-0.17322706558989,0.246570733110317,0.127491715345108
"lnc-APOB-2",0.343668336758917,0.674165783593138,0.253668737147058,0.0311178673561837,0.226431105255176,0.505923191067529,-0.00790300515424904,0.0924723121094359,-0.19311434649858,-0.178697124791991,-0.121987561097291,-0.0957496292949691,-0.200407734282839,0.212293512444418,0.155399016750807,0.162747671076915,0.245179742756634,0.259912315264447,0.280061900299456,0.0193594576716229,0.229451697084593,0.382314605197452
"lnc-APOBEC4-1",0.0832001721935529,0.373305343028927,-0.210853245992164,-0.105517962236812,-0.0694238686151058,1.26793345922059,-0.678288821288988,-0.14737648565995,0.058299697440334,0.243502984102469,0.844381424485125,-0.67762932391434,0.702697581803118,-0.172115104453052,0.825912885535111,-0.495610158631475,0.0562419456950219,0.786638537579975,0.112703339779293,-0.316538748441445,-0.123429000898917,-0.0231291464584666
"lnc-APOC3-2",0.00917813108296453,0.329341732437684,0.391995657986442,0.833211281821379,-0.33043140909662,0.0468634077088081,-0.855724849909285,-0.253928034878585,1.4432085068573,-1.78793008888523,1.24095260193481,0.292828409870359,0.91248853163765,-0.243295505065172,-0.421501216536147,-0.693298693129728,-0.112051477791887,-0.32878557162296,-0.124437230964489,-0.636453113155834,-0.254134178483623,0.622774421662462
"lnc-APOC3-6",0.585948470746284,0.355134249012712,-0.223720527316321,0.934160815337062,0.867600834720166,0.987871954516333,-0.0811370097893912,-0.202380463734983,0.559850061424911,-1.46328710834945,0.423897412751447,0.140054258167884,0.467509691048733,-0.172829066835652,0.479141894142626,-0.502599874897853,-0.00898681294326152,0.465041437277569,0.0439211406344658,0.046046308837417,0.398634663625134,-0.0263100922941134
"lnc-APOL1-2",0.231502499485445,0.753057925655458,0.147354460842115,0.204617942391569,0.191820469377213,0.422966693155053,-0.215734605854921,0.195710006976478,-0.0875651586692814,-0.35778954371578,-0.340316879572019,-0.14177835721661,-0.241923594605199,0.169824899444989,0.104278352284159,0.010261239058832,0.270969708500917,0.164703735339036,0.38336873935318,-0.0611951861672488,0.0644885529816001,0.183046999042022
"lnc-APOL3-2",0.164646391434628,0.40773910674947,-0.15390420912438,0.547809450847883,-0.0957149591030514,1.73216709517251,-0.597571885951905,1.14017946295973,0.164522638284085,-1.64491360508036,-1.04139161012638,-0.444918155958174,0.891183438250737,1.35542744166345,-0.267340746992523,-0.410399897821061,0.111926609470037,-0.105319179845705,0.148160871499276,-0.197290579632018,-0.0619248723487865,0.956586278562255
"lnc-APOM-3",0.208606926702697,0.641608163410051,1.40381425675737,0.0862422485255604,0.0576657818755822,0.571109101642142,-0.213410113473823,0.136987174384456,-0.208921266162356,-0.333545473667073,-0.0646960076439878,-0.241134785802409,-0.153086709172799,0.321867917860389,0.216089135278871,0.0777766783198035,0.194425825630085,0.0790939281532819,0.147818733311715,-0.184714498235947,1.4545588669137,0.0785887769103107
"lnc-APPL2-2",0.242941857633817,0.510592531009556,-0.0275456375670848,0.0177697782499118,0.0344100816102501,0.149796145170741,-0.468154010610095,0.0454989285339078,-0.293795091462022,1.02233495358986,-0.741345192213452,-0.33364270148356,1.18043225618522,0.106749526873426,-0.18987243042337,-0.293965075453092,0.246738944544429,0.017927258567056,0.886962923847238,-0.053824242876043,0.0406490584468704,0.176826288273892
"lnc-AQP11-2",0.693737217645097,-0.0518374217097918,0.684725913911159,0.554882136630665,0.785133209059399,-0.0957149591030514,0.434550891635154,0.111192696793931,0.218244878493517,0.458039218125571,0.595559891254805,0.335406733494605,-1.13084865418602,-0.631982009172469,0.0245368277356913,-0.362737603692023,-0.544235745646359,-0.685155101164366,-1.9816241914877,-1.88330748725786,-1.74118191855517,-0.301927930639448
"lnc-AQP9-1",0.978494054492604,0.159162509510388,1.04193755122759,0.252198786359122,0.387087907377953,0.0464592216544545,0.0316751894588267,0.491502857114978,0.0848154145061084,0.0191653821347778,0.453183635373575,0.159162509510388,0.339631494980942,-0.212577929976494,-0.0243576935933315,-0.0825781135075334,-0.601857808262857,-0.580582204344077,-0.827545037317817,-1.18519307040979,0.625231367490939,0.471745615920349
"lnc-ARAP2-2",1.31965206578253,0.382448168500486,-0.284933835233018,-0.169658649695726,0.823816549190143,1.16850364783591,-0.227311508227118,-0.223429166236169,1.36149724978863,0.0205292091850686,0.696662971733064,-0.827545037317817,1.06256129714704,-0.20492109275374,-0.287411014798339,-0.420102623871835,0.695689080760826,0.485883490661086,-0.0331335577586772,-0.653981078671177,-0.142752779966024,-0.0842482470647086
"lnc-ARAP2-4",0.330724028696834,1.58129286811677,-0.0301206708016877,1.18524930199891,-0.0459823442508141,0.351654207923904,-0.304202169515868,0.183046999042022,-0.369164122578277,-0.725474194331949,-0.433999415493799,-0.180615565463735,0.941622449026302,0.155443750084724,0.112743071425213,0.0213987930712322,0.0774445500178611,-0.107160999377781,0.168191376360749,-0.249535361103885,0.0670438252832907,0.224102442492594
"lnc-ARAP2-7",-0.0160835207551792,1.64108569691242,-0.405396100126183,-0.313658273351679,0.522669468752656,0.763470405855271,-0.823031107304662,-0.154091941251059,-0.926875850196232,-2.36753961824801,-1.65697995808298,1.08249330699806,0.90124269966045,0.930553730960079,0.369579472879987,-0.32342198481195,-0.168395270512214,0.394160069417137,2.04036485250472,-0.840726151676969,-0.280952585188246,-0.207376167674764
"lnc-ARCN1-1",0.135913987814174,0.602582970777417,0.896801778524727,-0.00643277541256314,-0.0528202492770971,0.228386218340329,-0.520500918618333,1.15256609239641,-0.404339196783444,-1.18020003059082,0.500616754114349,-0.373031436302596,-0.522603112889509,0.13484216371207,-0.0760818392088263,-0.249368556821865,0.21345234114744,-0.036001909868691,0.169645960062663,-0.230798744586183,-0.0748389517606241,0.866507096840981
"lnc-ARF5-2",0.138880804893888,0.744181058847262,-0.0432686965144987,0.484462503858916,0.425960465936983,0.424286053050327,-0.407193846754805,0.139527353671324,-0.357968562218973,-0.721780918240811,-0.680011809380332,-0.279609539726429,-0.242291336788968,0.293132860488428,0.16199516994347,-0.0121888458697537,0.192424342703938,0.00683099747912986,0.155161761418372,-0.297792405941788,-0.048695555081467,0.0581505092185116
"lnc-ARF5-4",0.203841013403487,1.01532747117237,-0.0104702324307548,0.0762201042170468,-0.058411888535224,0.4595548409214,-0.295813085139617,1.17357903666158,-0.251866181342504,-0.591522006005015,-0.43422867144283,-0.0881163239632792,-0.152843714538441,0.38909382234837,0.265868853836938,0.189056864557802,1.55370982136505,0.00701309273188764,0.28010509269836,-0.217169244358767,0.649604797885627,0.126017720779903
"lnc-ARF5-5",0.678602295656329,0.330869385565234,0.577068605809197,-0.335682481189406,0.81771201520908,0.205761046998794,-0.891355716632776,0.868270550629684,0.285181342674587,-0.0844074079192226,-0.157385958976404,-0.887640588910218,0.618639979582446,-0.238751255373229,0.418614514757125,1.04818241488088,0.89130164839289,-0.428357558473613,-0.199421662536152,0.113608012957148,0.720352509332761,-0.220313812127489
"lnc-ARF6-2",-0.0204147303577115,1.44160058949625,0.577395769244297,1.19926198731871,-0.379544031113645,0.0925357159185551,-0.810283989932416,-0.254665674165697,0.829059052398178,-2.16922881941751,-1.6471163614324,-0.855724849909285,0.831287430035998,-0.267843176361226,0.79408276900008,-0.461750023700322,-0.216528137140638,0.330690742678612,1.33181366206071,0.232094686196615,0.783894189405672,-0.228386945092996
"lnc-ARFGAP2-1",0.30099926829083,0.474581325418284,-0.0408156105859535,0.0300736666410757,-0.0827486385110744,0.159813680887985,-0.251586079659695,-0.091871358037146,0.544195827277017,-0.384536833573773,-0.279884823146156,0.804158687500497,-0.591159003397523,0.00460615367917279,-0.166946418199455,0.583911699357005,0.123641403030835,0.285842628369518,0.199103730708775,-0.236765792412382,0.0160621716093133,0.122742606362674
"lnc-ARFGEF2-1",0.00645217601003335,0.311279800439679,-0.517682861908057,-0.533144966738006,0.505848864877504,0.670010282837664,0.889024413103226,-0.368772737977057,0.779351807222009,-3.28718679404022,0.670245331510508,0.307904869843178,1.12888731739651,-0.268112877024061,0.921198212762137,1.08097525812585,-0.327006142357831,-0.572178308513037,-0.42166514325619,-1.14045050812786,-0.337662116003408,-0.265866290985781
"lnc-ARFGEF2-2",0.223989425770196,0.24192476552183,0.312756807307524,0.335934206749523,0.389803619590413,0.562868219214156,0.287520865106158,0.562230745635863,-0.197815748710996,-0.079235599628955,0.436496060257922,0.230176709490908,0.715664723404374,-0.115603990632911,-0.37030883703129,0.826141797418763,-1.37283826497612,-0.955863498676953,-0.784882399783308,-1.19507101286104,0.760300734578312,-0.158544016099986
"lnc-ARFGEF2-3",0.280188160153172,1.02773263339201,0.112153146304203,-0.0823114318396119,0.0295634810891983,0.524909401180945,-0.0888601528453209,0.213699316787601,-0.344947841274876,-0.133294372565628,-0.43387010584885,-0.0483828874738219,-0.0904282403726814,0.244591992641345,0.285062518706126,0.685404433247943,0.217347612368149,-0.00724098150132822,0.131185275817352,-0.239125160650426,0.0997838541310672,0.181240287067446
"lnc-ARFGEF2-4",0.057431133211236,0.19464068126286,-1.26890378487567,-0.741755347667291,1.00624496588374,-0.149643338056652,-1.74560702115271,0.620616057128716,0.436343634011659,1.52685432731312,-0.120610915133241,-2.21801261409405,1.64395492021305,-0.840209823291323,-1.18756723539352,-2.64379134441249,1.24669533169991,0.980500997384701,-0.423363276575682,-2.46741298599638,1.2023997261143,-0.623768175089637
"lnc-ARFIP1-1",1.52121471247115,0.449357700821483,-0.123132232111582,-0.0214289632401802,-0.00140223730351762,0.816269166391819,-0.00140223730351762,-0.0479139414167564,-0.403581191447369,-1.4174738490469,0.225199309053517,-0.485080755897616,1.54588824403543,-0.0786642574575934,-0.237042267513738,0.349726599819087,0.180714187969963,0.908810930431585,0.194816082073324,-0.181283970592741,1.29379504954027,0.799703936864715
